nickname,VOD,CTW,lot,wafer,no_pixels,rows,cols,pixel,CMOS,target_chamber_depth,wg_to_chamber,spacer_open,micro_disk,DINF,filter,filter_50percent_WL,532nm_rejection,D2_anneal,epi,top_iris_file,aperture_file,wg_file,bottom_iris_file,micro_disk_file,large_chamber_file,medium_chamber_file,small_chamber_file,row_beg,row_end,col_beg,col_end
Nickel-D,yes,no,S61332,16,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,17,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,18,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,19,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,20,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,21,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,22,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,23,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,24,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S61332,25,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S63447,1,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S63447,10,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S62209,5,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S62209,6,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S62209,8,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S62209,9,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S62209,10,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S62209,11,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S63449,1,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S63449,10,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S57332,16,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S57332,17,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S57332,18,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S57332,19,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S57332,20,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S57332,21,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S57332,22,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S57332,23,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S57332,24,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-D,yes,no,S57332,25,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S60738,3,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S60738,4,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S60738,6,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S60738,7,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S60738,8,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S63932,1,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S63932,10,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61545,1,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61545,10,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S64569,10,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,1,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,2,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,3,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,4,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,5,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,6,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,7,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,8,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,9,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,10,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,11,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,12,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,13,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,14,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,15,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,16,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,17,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,18,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,19,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,20,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,21,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,22,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,23,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,24,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S61932,25,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S65959,1,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S65959,10,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S65959,11,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S65959,12,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S64569,1,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nickel-G,yes,no,S67460,1,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S67460,10,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S67460,11,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S68471,1,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S68471,2,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S68471,3,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S68471,4,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S68471,5,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S68471,6,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S68471,7,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S68471,8,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S68471,9,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S68471,10,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S68471,11,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S68471,12,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S68471,13,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S68471,14,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
Nickel-G,yes,no,S68471,15,xxx,xxx,xxx,B,Tier-1,xxx,xxxx,xxx,yes,no,AF8807N,xxx,xxx,xxx,xxx,BBEE3B4i.csv,BBEE3A5.csv,xxx,XF64131-MTP-M3--E-1.csv,BBEE3D3i.csv,xxx,xxx,xxx,0,0,0,0
